﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025110512,   1011.2,   1014.7,     25.2,     20.9,       77,      3.3,     90.0,      7.2,    100.0,      0.0,      0.0,      0.4,     1.66,     None,     4.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110513,   1010.2,   1013.7,     25.0,     20.7,       77,      3.3,    100.0,      9.5,     90.0,      0.0,      0.0,      0.1,     1.17,     None,     4.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110514,   1010.0,   1013.5,     24.8,     20.5,       77,      4.4,    100.0,     10.3,     90.0,      0.0,      0.0,      0.0,     0.85,     None,     2.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110515,   1009.6,   1013.1,     24.5,     20.4,       78,      3.0,    110.0,      9.2,     80.0,      0.0,      0.0,      0.0,     0.77,     None,     1.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110516,   1009.7,   1013.2,     24.0,     20.9,       83,      2.7,    100.0,     10.0,     80.0,     -9.8,      0.1,      0.3,     0.63,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110517,   1010.0,   1013.5,     24.1,     21.0,       83,      3.5,    100.0,      9.6,    140.0,      0.0,      0.0,      0.0,     0.17,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110518,   1010.2,   1013.7,     23.9,     21.0,       84,      2.8,    110.0,     10.1,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110519,   1010.8,   1014.3,     23.8,     20.7,       83,      3.7,    110.0,      9.1,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110520,   1011.4,   1014.9,     23.7,     21.2,       86,      2.5,    110.0,      8.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110521,   1011.7,   1015.2,     23.8,     20.9,       84,      2.9,    110.0,      8.8,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110522,   1011.9,   1015.4,     23.7,     21.0,       85,      3.1,    120.0,      7.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110523,   1012.1,   1015.6,     23.9,     20.6,       82,      2.9,    120.0,      7.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110524,   1011.9,   1015.4,     23.8,     20.7,       83,      2.3,    110.0,      6.4,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110601,   1011.7,   1015.2,     23.6,     20.4,       82,      2.8,    120.0,      6.5,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110602,   1011.2,   1014.7,     23.4,     20.4,       83,      2.0,    130.0,      6.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110603,   1011.0,   1014.5,     23.6,     20.4,       82,      2.5,    130.0,      6.0,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110604,   1011.0,   1014.5,     23.5,     20.5,       83,      2.6,    120.0,      6.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110605,   1011.3,   1014.8,     23.6,     20.7,       84,      2.6,    120.0,      8.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110606,   1011.7,   1015.2,     23.4,     20.9,       86,      3.0,    120.0,      7.6,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110607,   1012.1,   1015.6,     23.6,     20.6,       83,      2.5,    110.0,      7.4,    120.0,      0.0,      0.0,      0.4,     0.15,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110608,   1012.3,   1015.8,     25.2,     20.5,       75,      3.3,    110.0,      7.7,    100.0,      0.0,      0.0,      0.9,     0.78,     None,     0.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110609,   1012.2,   1015.7,     26.5,     20.4,       69,      4.1,    100.0,     10.4,     90.0,      0.0,      0.0,      0.8,     1.40,     None,     2.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110610,   1012.4,   1015.9,     26.2,     20.3,       70,      4.8,    100.0,     12.6,     90.0,      0.0,      0.0,      0.2,     1.37,     None,     3.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110611,   1012.0,   1015.5,     26.3,     20.6,       71,      6.0,    100.0,     14.6,    100.0,      0.0,      0.0,      0.3,     1.73,     None,     4.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110612,   1011.4,   1014.9,     26.6,     20.9,       71,      4.1,     90.0,     13.3,    100.0,      0.0,      0.0,      0.6,     2.18,     None,     6.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110613,   1010.7,   1014.2,     26.4,     20.5,       70,      5.1,     90.0,     12.5,     80.0,      0.0,      0.0,      0.3,     1.67,     None,     4.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110614,   1010.5,   1014.0,     26.1,     20.7,       72,      2.9,    110.0,     13.2,    110.0,      0.0,      0.0,      0.0,     1.14,     None,     3.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110615,   1010.3,   1013.8,     25.8,     20.4,       72,      4.5,    100.0,     12.2,    100.0,      0.0,      0.0,      0.0,     0.89,     None,     2.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110616,   1010.6,   1014.1,     25.7,     20.1,       71,      4.6,    120.0,     10.8,    100.0,      0.0,      0.0,      0.3,     0.70,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110617,   1011.0,   1014.5,     25.5,     20.3,       73,      3.1,    120.0,      9.8,    130.0,      0.0,      0.0,      0.2,     0.25,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110618,   1011.5,   1015.0,     25.2,     20.7,       76,      3.1,    100.0,      8.5,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110619,   1012.0,   1015.5,     24.9,     21.0,       79,      2.7,    110.0,      9.3,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110620,   1012.5,   1016.0,     24.7,     21.0,       80,      3.8,    120.0,      8.8,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110621,   1012.7,   1016.2,     24.8,     20.7,       78,      2.3,    120.0,      7.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110622,   1012.7,   1016.2,     24.8,     21.3,       81,      3.3,    110.0,      7.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110623,   1012.4,   1015.9,     24.6,     21.5,       83,      2.4,    110.0,      7.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110624,   1012.2,   1015.7,     24.6,     21.3,       82,      3.3,    100.0,      7.7,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110701,   1012.0,   1015.5,     24.6,     21.5,       83,      3.6,    100.0,      7.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110702,   1011.8,   1015.3,     24.7,     21.8,       84,      3.3,    100.0,      8.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110703,   1011.8,   1015.3,     24.7,     21.8,       84,      2.4,    100.0,      7.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110704,   1011.8,   1015.3,     24.6,     21.3,       82,      2.9,    100.0,      7.3,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110705,   1012.0,   1015.5,     24.7,     20.6,       78,      2.7,    100.0,      6.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110706,   1012.9,   1016.4,     24.6,     20.9,       80,      2.6,     90.0,      7.2,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110707,   1013.3,   1016.8,     24.7,     21.2,       81,      3.2,    100.0,      6.9,     90.0,      0.0,      0.0,      0.6,     0.16,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110708,   1013.5,   1017.0,     26.3,     21.7,       76,      2.4,     90.0,      6.4,    140.0,      0.0,      0.0,      1.0,     0.80,     None,     0.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110709,   1013.7,   1017.2,     27.8,     21.6,       69,      3.5,     90.0,      9.2,     90.0,      0.0,      0.0,      1.0,     1.53,     None,     2.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110710,   1013.3,   1016.8,     29.2,     21.2,       62,      2.4,     90.0,      8.6,     90.0,      0.0,      0.0,      1.0,     2.15,     None,     4.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110711,   1012.7,   1016.2,     29.8,     22.3,       64,      4.4,     60.0,      9.1,     50.0,      0.0,      0.0,      1.0,     2.55,     None,     6.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110712,   1011.9,   1015.4,     29.7,     21.7,       62,      2.9,     80.0,      8.8,    100.0,      0.0,      0.0,      1.0,     2.72,     None,     7.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110713,   1011.3,   1014.8,     29.6,     21.8,       63,      3.1,     60.0,      9.6,     60.0,      0.0,      0.0,      1.0,     2.63,     None,     6.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110714,   1011.1,   1014.6,     29.3,     22.6,       67,      3.1,     60.0,      9.9,     90.0,      0.0,      0.0,      1.0,     2.29,     None,     5.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110715,   1011.0,   1014.5,     28.5,     22.3,       69,      2.5,     80.0,     12.4,     60.0,      0.0,      0.0,      1.0,     1.73,     None,     2.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110716,   1011.4,   1014.9,     27.5,     21.8,       71,      3.1,     90.0,     11.2,     70.0,      0.0,      0.0,      1.0,     1.01,     None,     1.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110717,   1012.0,   1015.5,     27.0,     21.5,       72,      3.3,    100.0,     12.7,    100.0,      0.0,      0.0,      0.8,     0.31,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110718,   1012.5,   1016.0,     26.2,     21.9,       77,      3.4,     90.0,      8.8,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110719,   1012.9,   1016.4,     26.1,     21.6,       76,      2.7,    100.0,      8.9,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110720,   1013.2,   1016.7,     26.0,     21.0,       74,      3.2,    100.0,      8.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110721,   1013.8,   1017.3,     25.5,     21.8,       80,      2.8,    100.0,      7.4,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110722,   1013.8,   1017.3,     25.3,     22.0,       82,      2.8,    100.0,      8.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110723,   1013.5,   1017.0,     25.1,     21.8,       82,      2.8,    100.0,      8.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110724,   1013.1,   1016.6,     25.1,     21.6,       81,      3.6,    100.0,      7.8,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110801,   1012.3,   1015.8,     25.0,     21.5,       81,      3.9,    100.0,      9.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110802,   1011.9,   1015.4,     25.1,     21.4,       80,      3.1,    100.0,      8.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110803,   1011.5,   1015.0,     25.0,     21.1,       79,      3.6,    100.0,      8.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110804,   1011.5,   1015.0,     24.9,     21.0,       79,      3.2,    100.0,      8.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110805,   1012.0,   1015.5,     24.9,     21.0,       79,      3.5,    100.0,      9.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110806,   1012.3,   1015.8,     24.8,     21.1,       80,      3.5,    100.0,      9.5,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110807,   1012.4,   1015.9,     24.9,     20.8,       78,      4.2,    100.0,      9.7,     90.0,      0.0,      0.0,      0.1,     0.10,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110808,   1012.7,   1016.2,     25.8,     20.8,       74,      3.3,    100.0,     10.3,     90.0,      0.0,      0.0,      0.9,     0.65,     None,     0.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110809,   1013.4,   1016.9,     27.2,     21.0,       69,      2.9,    100.0,     10.4,     90.0,      0.0,      0.0,      1.0,     1.51,     None,     2.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110810,   1013.0,   1016.5,     27.6,     21.2,       68,      3.6,    100.0,     10.5,    100.0,      0.0,      0.0,      1.0,     2.13,     None,     4.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110811,   1012.3,   1015.8,     28.1,     21.2,       66,      3.3,    100.0,     11.4,     90.0,      0.0,      0.0,      1.0,     2.58,     None,     6.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110812,   1011.3,   1014.8,     28.0,     20.8,       65,      4.3,    100.0,     10.8,     90.0,      0.0,      0.0,      1.0,     2.66,     None,     7.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025110813,   1010.1,   1013.6,     28.8,     21.3,       64,      3.1,    100.0,     10.3,    100.0,      0.0,      0.0,      1.0,     2.63,     None,     6.68,     None,     None,     None,     None,     None,     None,     None,     None
