﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025100513,   1009.4,   1012.8,     35.2,     23.9,       52,      2.3,    340.0,      5.9,    360.0,      0.0,      0.0,      1.0,     3.06,     None,     8.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100514,   1008.9,   1012.3,     34.4,     24.1,       55,      2.8,    340.0,      6.6,    350.0,      0.0,      0.0,      1.0,     2.65,     None,     6.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100515,   1008.5,   1011.9,     34.1,     24.7,       58,      3.2,    340.0,      6.1,    330.0,      0.0,      0.0,      1.0,     2.15,     None,     3.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100516,   1008.6,   1012.0,     33.0,     23.9,       59,      3.3,    360.0,      6.1,    340.0,      0.0,      0.0,      1.0,     1.44,     None,     1.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100517,   1008.9,   1012.3,     32.1,     24.2,       63,      1.3,    320.0,      5.2,    340.0,      0.0,      0.0,      1.0,     0.64,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100518,   1009.4,   1012.8,     30.7,     24.6,       70,      1.7,    300.0,      5.0,    290.0,      0.0,      0.0,      0.2,     0.06,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100519,   1010.2,   1013.7,     30.2,     24.8,       73,      0.6,    310.0,      4.4,    310.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100520,   1010.8,   1014.3,     30.0,     24.6,       73,      0.3,    190.0,      3.2,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100521,   1011.0,   1014.5,     29.9,     24.3,       72,      0.2,      0.0,      2.9,    320.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100522,   1010.8,   1014.3,     29.8,     24.7,       74,      0.8,    230.0,      2.3,    240.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100523,   1010.9,   1014.4,     29.1,     24.7,       77,      1.6,    150.0,      2.8,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100524,   1010.9,   1014.4,     28.9,     24.0,       75,      1.8,    180.0,      3.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100601,   1010.5,   1014.0,     28.5,     23.9,       76,      1.7,    170.0,      3.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100602,   1010.0,   1013.5,     28.4,     24.0,       77,      1.0,    170.0,      2.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100603,   1009.6,   1013.1,     27.9,     23.5,       77,      1.1,    160.0,      2.7,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100604,   1009.4,   1012.9,     27.7,     23.3,       77,      1.0,    150.0,      2.5,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100605,   1009.6,   1013.1,     27.6,     22.8,       75,      1.6,    180.0,      3.3,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100606,   1009.9,   1013.4,     27.4,     22.6,       75,      1.7,    180.0,      3.7,    190.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100607,   1010.5,   1014.0,     27.4,     22.8,       76,      1.4,    180.0,      3.8,    200.0,      0.0,      0.0,      0.6,     0.29,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100608,   1010.9,   1014.4,     29.0,     23.5,       72,      1.4,    170.0,      4.1,    180.0,      0.0,      0.0,      1.0,     1.05,     None,     1.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100609,   1010.8,   1014.2,     30.9,     24.1,       67,      1.3,    180.0,      3.3,    180.0,      0.0,      0.0,      1.0,     1.83,     None,     2.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100610,   1010.5,   1013.9,     31.9,     23.5,       61,      1.1,    140.0,      3.9,    150.0,      0.0,      0.0,      0.9,     2.32,     None,     5.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100611,   1010.0,   1013.4,     33.5,     23.5,       56,      2.1,     90.0,      5.9,     60.0,      0.0,      0.0,      0.8,     2.43,     None,     6.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100612,   1009.2,   1012.6,     34.1,     23.5,       54,      2.9,     80.0,      7.6,    100.0,      0.0,      0.0,      0.7,     2.37,     None,     6.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100613,   1008.9,   1012.3,     33.7,     24.0,       57,      3.4,     60.0,      8.2,     90.0,      0.0,      0.0,      1.0,     2.97,     None,     7.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100614,   1008.3,   1011.7,     33.3,     24.2,       59,      2.8,     90.0,      9.3,     90.0,      0.0,      0.0,      1.0,     2.71,     None,     6.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100615,   1008.3,   1011.7,     33.2,     24.1,       59,      2.6,     70.0,      8.5,     60.0,      0.0,      0.0,      1.0,     2.23,     None,     3.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100616,   1008.4,   1011.8,     32.5,     24.3,       62,      3.6,     60.0,      8.9,    120.0,      0.0,      0.0,      1.0,     1.43,     None,     1.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100617,   1008.7,   1012.1,     31.3,     24.5,       67,      2.6,    110.0,      7.8,     90.0,      0.0,      0.0,      1.0,     0.63,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100618,   1009.4,   1012.9,     30.4,     23.6,       67,      3.0,     90.0,      7.8,     60.0,      0.0,      0.0,      0.2,     0.06,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100619,   1009.9,   1013.4,     29.8,     22.5,       65,      3.7,    100.0,      7.5,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100620,   1010.2,   1013.7,     29.4,     22.4,       66,      2.7,    120.0,      8.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100621,   1010.5,   1014.0,     28.9,     23.4,       72,      2.8,    100.0,      7.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100622,   1010.8,   1014.3,     28.6,     22.8,       71,      3.4,    100.0,      8.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100623,   1010.8,   1014.3,     28.6,     23.3,       73,      2.4,     90.0,      8.5,     60.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100624,   1010.8,   1014.3,     28.2,     22.7,       72,      2.2,     90.0,      7.4,     60.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100701,   1010.4,   1013.9,     28.3,     22.3,       70,      2.0,    100.0,      7.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100702,   1010.4,   1013.9,     28.2,     22.5,       71,      2.5,    120.0,      5.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100703,   1010.0,   1013.5,     27.9,     23.1,       75,      2.2,    100.0,      6.1,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100704,   1010.0,   1013.5,     27.6,     23.6,       79,      1.7,     90.0,      6.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100705,   1010.1,   1013.6,     27.4,     23.9,       81,      3.0,    100.0,      6.8,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100706,   1010.5,   1014.0,     27.5,     23.8,       80,      2.6,    100.0,      6.4,    100.0,      0.0,      0.0,      0.0,     0.01,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100707,   1010.8,   1014.3,     27.8,     23.6,       78,      2.2,    100.0,      6.7,     90.0,      0.0,      0.0,      1.0,     0.35,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100708,   1011.3,   1014.8,     29.7,     22.4,       65,      3.1,    100.0,      7.9,     90.0,      0.0,      0.0,      1.0,     1.13,     None,     1.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100709,   1011.5,   1014.9,     31.5,     22.8,       60,      4.3,    110.0,      9.1,    100.0,      0.0,      0.0,      1.0,     1.90,     None,     3.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100710,   1011.4,   1014.8,     32.3,     22.7,       57,      4.5,    120.0,     10.6,    120.0,      0.0,      0.0,      1.0,     2.59,     None,     6.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100711,   1010.8,   1014.2,     33.0,     23.1,       56,      3.5,    120.0,     10.1,    110.0,      0.0,      0.0,      0.9,     2.89,     None,     8.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100712,   1010.4,   1013.8,     33.0,     23.7,       58,      3.1,    100.0,      9.3,     90.0,      0.0,      0.0,      1.0,     3.14,     None,     9.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100713,   1009.9,   1013.3,     33.5,     23.5,       56,      2.5,     80.0,      9.6,     60.0,      0.0,      0.0,      1.0,     3.09,     None,     8.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100714,   1009.5,   1012.9,     33.3,     23.4,       56,      2.9,     60.0,     11.2,     60.0,      0.0,      0.0,      1.0,     2.61,     None,     6.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100715,   1009.6,   1013.0,     32.7,     23.4,       58,      3.3,     70.0,     10.8,     50.0,      0.0,      0.0,      1.0,     2.21,     None,     4.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100716,   1009.6,   1013.0,     31.6,     22.9,       60,      4.1,     90.0,      9.5,     90.0,      0.0,      0.0,      0.9,     1.39,     None,     1.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100717,   1009.7,   1013.1,     30.8,     22.7,       62,      2.8,    100.0,     10.7,     90.0,      0.0,      0.0,      1.0,     0.59,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100718,   1010.1,   1013.6,     30.3,     23.3,       66,      3.2,    100.0,      7.9,    120.0,      0.0,      0.0,      0.3,     0.06,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100719,   1010.7,   1014.2,     29.8,     24.0,       71,      3.4,    100.0,      8.8,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100720,   1011.3,   1014.8,     29.6,     24.3,       73,      2.8,    110.0,      8.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100721,   1011.6,   1015.1,     29.3,     24.2,       74,      3.1,    120.0,      9.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100722,   1011.6,   1015.1,     29.3,     23.7,       72,      2.1,    110.0,      7.3,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100723,   1011.6,   1015.1,     29.1,     24.2,       75,      3.2,    110.0,      7.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100724,   1011.4,   1014.9,     28.9,     24.3,       76,      3.9,    120.0,      8.9,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100801,   1010.9,   1014.4,     28.6,     24.4,       78,      3.2,    120.0,      8.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100802,   1010.8,   1014.3,     28.7,     23.8,       75,      2.5,    110.0,      6.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100803,   1010.4,   1013.9,     28.4,     24.2,       78,      1.7,    110.0,      6.2,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100804,   1010.4,   1013.9,     28.3,     24.7,       81,      2.9,     90.0,      7.4,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100805,   1010.6,   1014.1,     28.3,     24.9,       82,      2.5,    110.0,      7.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100806,   1010.8,   1014.3,     28.0,     24.4,       81,      2.4,    110.0,      7.3,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100807,   1011.4,   1014.9,     28.5,     24.3,       78,      2.7,    120.0,      7.7,    110.0,      0.0,      0.0,      0.8,     0.29,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100808,   1011.7,   1015.2,     29.9,     23.9,       70,      3.3,    120.0,      8.1,    110.0,      0.0,      0.0,      1.0,     1.03,     None,     1.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100809,   1011.6,   1015.0,     31.4,     23.3,       62,      2.9,    120.0,      8.2,    120.0,      0.0,      0.0,      1.0,     1.80,     None,     3.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100810,   1011.2,   1014.6,     32.0,     23.8,       62,      3.0,    100.0,      8.9,    100.0,      0.0,      0.0,      0.9,     2.40,     None,     5.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100811,   1010.7,   1014.1,     32.6,     23.3,       58,      3.1,     90.0,      8.6,     80.0,      0.0,      0.0,      0.8,     2.54,     None,     7.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100812,   1009.7,   1013.1,     33.1,     23.8,       58,      3.0,    110.0,      9.3,     80.0,      0.0,      0.0,      0.8,     2.86,     None,     8.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025100813,   1009.6,   1013.1,     30.3,     24.2,       70,      3.7,     70.0,     10.3,     80.0,     -9.8,      0.1,      0.2,     1.21,     None,     3.70,     None,     None,     None,     None,     None,     None,     None,     None
