﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025091314,   1007.5,   1010.9,     33.0,     24.5,       61,      3.0,    360.0,      6.1,    340.0,      0.0,      0.0,      0.1,     1.12,     None,     3.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091315,   1007.0,   1010.4,     32.7,     24.5,       62,      2.2,    360.0,      6.1,     60.0,      0.0,      0.0,      0.1,     1.01,     None,     2.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091316,   1006.9,   1010.3,     32.5,     24.8,       64,      2.7,     60.0,      5.8,     40.0,      0.0,      0.0,      0.7,     1.58,     None,     2.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091317,   1007.1,   1010.5,     31.7,     24.6,       66,      2.1,    100.0,      6.3,     90.0,      0.0,      0.0,      0.6,     0.59,     None,     0.63,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091318,   1007.6,   1011.0,     31.4,     24.3,       66,      2.1,     80.0,      5.2,     90.0,      0.0,      0.0,      0.3,     0.16,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091319,   1008.1,   1011.5,     31.0,     23.2,       63,      1.8,    140.0,      5.2,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091320,   1008.2,   1011.6,     30.5,     23.4,       66,      1.8,    130.0,      5.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091321,   1008.6,   1012.0,     30.3,     23.5,       67,      1.6,    130.0,      3.7,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091322,   1008.6,   1012.1,     29.8,     23.8,       70,      1.5,    150.0,      3.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091323,   1009.0,   1012.5,     29.4,     23.8,       72,      1.3,    190.0,      3.1,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091324,   1009.1,   1012.6,     29.1,     24.0,       74,      1.2,    210.0,      3.2,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091401,   1009.0,   1012.5,     28.9,     24.0,       75,      1.5,    170.0,      2.7,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091402,   1008.9,   1012.4,     28.6,     24.0,       76,      1.3,    180.0,      2.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091403,   1009.1,   1012.6,     28.2,     23.8,       77,      1.6,    170.0,      3.8,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091404,   1009.1,   1012.6,     27.7,     23.9,       80,      2.0,    160.0,      3.7,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091405,   1009.2,   1012.7,     27.7,     23.7,       79,      1.4,    160.0,      3.7,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091406,   1009.2,   1012.7,     27.4,     23.9,       81,      1.2,    160.0,      2.9,    140.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091407,   1009.4,   1012.9,     27.9,     24.3,       81,      0.7,    210.0,      2.8,    160.0,      0.0,      0.0,      1.0,     0.40,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091408,   1009.0,   1012.5,     29.6,     24.9,       76,      1.1,    130.0,      2.1,    180.0,      0.0,      0.0,      1.0,     1.17,     None,     1.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091409,   1009.0,   1012.4,     31.8,     23.4,       61,      1.4,    120.0,      4.9,    130.0,      0.0,      0.0,      1.0,     1.99,     None,     3.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091410,   1008.5,   1011.9,     33.0,     24.8,       62,      1.3,     90.0,      5.6,     50.0,      0.0,      0.0,      1.0,     2.56,     None,     6.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091411,   1007.8,   1011.2,     34.8,     23.2,       51,      1.9,     90.0,      5.2,     80.0,      0.0,      0.0,      1.0,     3.15,     None,     9.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091412,   1007.3,   1010.7,     35.2,     22.6,       48,      2.2,    130.0,      6.7,    120.0,      0.0,      0.0,      1.0,     3.35,     None,    10.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091413,   1007.4,   1010.8,     32.9,     24.7,       62,      4.3,    300.0,      8.6,    300.0,      0.0,      0.0,      0.2,     1.21,     None,     4.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091414,   1007.6,   1011.0,     32.3,     24.6,       64,      3.3,    300.0,      8.0,    300.0,      0.0,      0.0,      0.2,     1.72,     None,     5.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091415,   1007.4,   1010.8,     31.9,     24.8,       66,      2.5,    310.0,      8.0,    300.0,      0.0,      0.0,      0.4,     1.96,     None,     3.88,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091416,   1007.6,   1011.0,     31.8,     24.7,       66,      2.0,    300.0,      7.7,    330.0,      0.0,      0.0,      0.3,     1.16,     None,     1.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091417,   1008.0,   1011.4,     31.4,     24.8,       68,      1.8,    310.0,      5.2,    320.0,      0.0,      0.0,      0.0,     0.36,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091418,   1008.4,   1011.8,     30.6,     24.5,       70,      0.4,    260.0,      4.4,    300.0,      0.0,      0.0,      0.1,     0.12,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091419,   1009.1,   1012.6,     30.3,     24.2,       70,      1.7,    230.0,      3.5,    320.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091420,   1009.9,   1013.4,     30.1,     24.5,       72,      0.8,    230.0,      2.8,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091421,   1010.6,   1014.1,     29.8,     24.9,       75,      0.9,    210.0,      3.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091422,   1011.0,   1014.5,     29.5,     25.1,       77,      1.6,    170.0,      3.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091423,   1010.7,   1014.2,     29.3,     24.9,       77,      0.8,    200.0,      2.9,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091424,   1010.3,   1013.8,     28.9,     24.9,       79,      1.8,    180.0,      2.9,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091501,   1009.9,   1013.4,     28.5,     24.3,       78,      2.0,    170.0,      3.6,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091502,   1009.5,   1013.0,     28.2,     24.4,       80,      0.9,    160.0,      3.1,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091503,   1009.4,   1012.9,     28.1,     23.9,       78,      1.1,    180.0,      2.9,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091504,   1009.6,   1013.1,     27.7,     23.7,       79,      1.1,    220.0,      3.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091505,   1009.7,   1013.2,     27.6,     23.4,       78,      1.1,    200.0,      2.2,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091506,   1010.1,   1013.6,     27.4,     24.3,       83,      1.5,    200.0,      2.6,    230.0,      0.0,      0.0,      0.1,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091507,   1010.8,   1014.3,     27.7,     23.7,       79,      1.6,    170.0,      3.6,    190.0,      0.0,      0.0,      1.0,     0.41,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091508,   1011.2,   1014.7,     29.3,     24.0,       73,      0.8,    170.0,      3.0,    200.0,      0.0,      0.0,      1.0,     1.16,     None,     1.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091509,   1011.0,   1014.4,     31.1,     24.8,       69,      0.8,     80.0,      2.6,    360.0,      0.0,      0.0,      1.0,     1.94,     None,     3.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091510,   1010.6,   1014.0,     32.8,     25.1,       64,      1.3,     80.0,      3.4,    100.0,      0.0,      0.0,      0.8,     2.43,     None,     6.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091511,   1009.8,   1013.2,     33.7,     22.8,       53,      2.0,    110.0,      5.9,     90.0,      0.0,      0.0,      0.8,     2.72,     None,     8.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091512,   1009.1,   1012.5,     34.7,     23.1,       51,      3.1,    110.0,      9.1,    120.0,      0.0,      0.0,      1.0,     3.43,     None,    11.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091513,   1007.9,   1011.3,     34.7,     22.8,       50,      3.0,    120.0,      8.7,    120.0,      0.0,      0.0,      1.0,     3.33,     None,    10.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091514,   1007.4,   1010.8,     34.9,     22.6,       49,      4.9,    140.0,      9.0,    180.0,      0.0,      0.0,      1.0,     3.08,     None,     8.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091515,   1007.6,   1011.0,     34.7,     22.8,       50,      4.3,    130.0,      9.6,    110.0,      0.0,      0.0,      1.0,     2.54,     None,     5.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091516,   1007.7,   1011.1,     33.9,     23.0,       53,      4.1,    140.0,     11.1,    130.0,      0.0,      0.0,      1.0,     1.80,     None,     2.82,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091517,   1007.9,   1011.3,     32.8,     22.3,       54,      4.5,    130.0,     10.6,    120.0,      0.0,      0.0,      1.0,     0.99,     None,     0.85,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091518,   1008.3,   1011.7,     31.8,     22.3,       57,      3.4,    120.0,      8.2,    130.0,      0.0,      0.0,      0.6,     0.21,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091519,   1008.6,   1012.0,     31.6,     22.1,       57,      4.1,    130.0,      8.0,    140.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091520,   1009.6,   1013.0,     31.2,     22.5,       60,      2.9,    140.0,     10.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091521,   1010.3,   1013.7,     31.0,     22.4,       60,      2.6,    130.0,      6.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091522,   1010.5,   1014.0,     30.4,     22.6,       63,      3.2,    120.0,      7.0,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091523,   1010.1,   1013.6,     30.1,     23.1,       66,      1.8,    160.0,      6.3,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091524,   1009.7,   1013.2,     30.0,     22.7,       65,      1.2,    140.0,      2.7,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025091601,   1009.2,   1012.7,     30.0,     22.5,       64,      1.7,    110.0,      4.7,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
