﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025071316,   1000.5,   1003.9,     34.1,     24.1,       56,      3.7,    300.0,     10.4,    280.0,      0.0,      0.0,      0.9,     2.27,     None,     4.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071317,   1000.3,   1003.7,     33.5,     23.5,       56,      1.9,    300.0,      8.5,    290.0,      0.0,      0.0,      1.0,     1.48,     None,     1.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071318,   1001.0,   1004.4,     32.4,     23.7,       60,      1.5,    300.0,      9.7,    300.0,      0.0,      0.0,      0.7,     0.47,     None,     0.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071319,   1000.8,   1004.2,     31.6,     24.2,       65,      1.7,    250.0,      7.0,    280.0,      0.0,      0.0,      0.0,     0.05,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071320,   1001.1,   1004.5,     31.0,     24.7,       69,      1.9,    270.0,      7.2,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071321,   1001.6,   1005.0,     30.9,     24.8,       70,      1.5,    280.0,      4.2,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071322,   1001.8,   1005.2,     30.6,     24.5,       70,      0.8,    280.0,      4.2,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071323,   1002.0,   1005.4,     30.1,     25.0,       74,      2.1,    310.0,      6.7,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071324,   1001.7,   1005.1,     29.8,     25.3,       77,      3.0,    290.0,      9.1,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071401,   1000.9,   1004.3,     29.6,     25.2,       77,      2.7,    300.0,      9.4,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071402,   1000.7,   1004.1,     29.3,     25.3,       79,      2.2,    310.0,      8.8,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071403,   1000.6,   1004.0,     29.2,     25.0,       78,      1.3,    310.0,      6.9,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071404,   1000.9,   1004.3,     29.3,     24.4,       75,      2.8,    290.0,      6.9,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071405,   1001.0,   1004.4,     29.1,     24.2,       75,      1.6,    290.0,      6.1,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071406,   1001.1,   1004.5,     28.7,     24.1,       76,      1.2,    250.0,      3.6,    270.0,      0.0,      0.0,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071407,   1001.4,   1004.8,     29.0,     24.4,       76,      1.0,    270.0,      4.6,    310.0,      0.0,      0.0,      0.0,     0.18,     None,     0.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071408,   1001.5,   1004.9,     29.8,     24.5,       73,      1.3,    280.0,      6.6,    320.0,      0.0,      0.0,      0.0,     0.42,     None,     0.88,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071409,   1001.2,   1004.6,     30.0,     25.1,       75,      1.4,    320.0,      5.4,    280.0,     -9.8,      0.1,      0.0,     0.69,     None,     2.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071410,   1000.8,   1004.2,     30.8,     23.7,       66,      2.4,    270.0,      6.0,    270.0,      0.0,      0.0,      0.0,     0.89,     None,     2.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071411,   1000.8,   1004.2,     30.9,     24.1,       67,      2.1,    260.0,      7.8,    310.0,      0.0,      0.0,      0.0,     0.87,     None,     3.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071412,   1000.7,   1004.1,     30.8,     24.5,       69,      0.9,    230.0,      7.9,    290.0,      0.0,      0.0,      0.0,     0.92,     None,     3.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071413,   1000.4,   1003.8,     31.8,     25.9,       71,      1.1,    230.0,      5.8,    280.0,      0.0,      0.0,      0.1,     1.43,     None,     4.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071414,   1000.1,   1003.5,     31.6,     25.7,       71,      2.3,    240.0,      6.1,    300.0,      0.0,      0.0,      0.1,     1.80,     None,     5.59,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071415,    999.3,   1002.7,     31.6,     25.7,       71,      1.8,    260.0,      6.5,    310.0,      0.0,      0.0,      0.0,     1.06,     None,     2.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071416,    998.3,   1001.7,     31.9,     25.3,       68,      2.3,    270.0,      7.6,    280.0,      0.0,      0.0,      0.2,     1.10,     None,     2.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071417,    997.8,   1001.2,     32.1,     25.0,       66,      2.3,    270.0,      7.9,    280.0,      0.0,      0.0,      0.5,     1.11,     None,     1.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071418,    998.3,   1001.7,     31.8,     24.9,       67,      0.9,    260.0,      7.7,    220.0,      0.0,      0.0,      0.3,     0.46,     None,     0.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071419,    998.9,   1002.3,     31.4,     24.3,       66,      1.7,    280.0,      7.0,    280.0,      0.0,      0.0,      0.0,     0.04,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071420,    999.2,   1002.6,     30.8,     24.2,       68,      0.8,    230.0,      4.8,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071421,    999.9,   1003.3,     30.5,     24.9,       72,      0.5,    210.0,      4.4,    360.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071422,   1000.3,   1003.7,     30.4,     25.3,       74,      1.7,    260.0,      4.8,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071423,   1000.1,   1003.5,     30.1,     25.4,       76,      1.4,    240.0,      5.7,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071424,    999.8,   1003.2,     29.9,     25.2,       76,      1.7,    250.0,      4.8,    250.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071501,    999.4,   1002.8,     29.9,     25.2,       76,      0.8,    230.0,      3.6,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071502,    998.9,   1002.3,     29.5,     24.8,       76,      1.6,    260.0,      3.9,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071503,    998.9,   1002.3,     29.4,     24.5,       75,      1.3,    270.0,      4.2,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071504,    998.9,   1002.3,     29.3,     24.4,       75,      1.5,    260.0,      4.1,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071505,    999.1,   1002.5,     29.1,     24.4,       76,      1.0,    260.0,      5.7,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071506,    999.6,   1003.0,     28.9,     24.7,       78,      0.8,    200.0,      4.1,    270.0,     -9.8,      0.1,      0.0,     0.06,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071507,    999.7,   1003.1,     29.0,     24.8,       78,      0.9,    210.0,      2.6,    180.0,      0.0,      0.0,      0.0,     0.32,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071508,    999.6,   1003.0,     30.7,     24.1,       68,      3.4,    270.0,      7.3,    220.0,      0.0,      0.0,      0.7,     1.01,     None,     1.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071509,    999.6,   1003.0,     32.2,     24.3,       63,      2.0,    270.0,      7.5,    290.0,      0.0,      0.0,      0.9,     2.04,     None,     4.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071510,    999.6,   1003.0,     33.3,     23.7,       57,      2.7,    270.0,      7.8,    240.0,      0.0,      0.0,      1.0,     2.85,     None,     7.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071511,    999.4,   1002.8,     34.6,     23.0,       51,      3.5,    290.0,      8.5,    300.0,      0.0,      0.0,      1.0,     3.29,     None,     9.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071512,    998.9,   1002.3,     35.6,     23.9,       51,      4.1,    280.0,     10.2,    260.0,      0.0,      0.0,      1.0,     3.65,     None,    11.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071513,    998.3,   1001.7,     35.8,     23.8,       50,      4.2,    270.0,     10.6,    290.0,      0.0,      0.0,      0.9,     3.18,     None,    10.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071514,    997.7,   1001.0,     36.4,     24.7,       51,      1.8,    290.0,      9.7,    300.0,      0.0,      0.0,      0.8,     2.87,     None,     8.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071515,    997.6,   1000.9,     36.6,     24.5,       50,      1.3,    290.0,      8.9,    330.0,      0.0,      0.0,      1.0,     2.85,     None,     6.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071516,    997.5,   1000.8,     36.2,     24.8,       52,      2.1,    300.0,      7.9,    320.0,      0.0,      0.0,      1.0,     2.54,     None,     4.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071517,    997.9,   1001.3,     33.5,     24.4,       59,      3.0,    120.0,      5.7,     80.0,      0.0,      0.0,      0.2,     1.01,     None,     1.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071518,    998.2,   1001.6,     32.6,     24.4,       62,      2.5,    100.0,      7.3,    100.0,      0.0,      0.0,      0.0,     0.24,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071519,    999.3,   1002.7,     31.9,     24.3,       64,      2.2,    100.0,      7.3,     80.0,      0.0,      0.0,      0.0,     0.05,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071520,    999.8,   1003.2,     31.7,     24.3,       65,      1.9,     60.0,      5.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071521,   1000.5,   1003.9,     31.3,     23.7,       64,      2.1,     70.0,      3.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071522,   1001.0,   1004.4,     31.2,     24.6,       68,      1.0,    160.0,      3.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071523,   1000.9,   1004.3,     30.5,     24.9,       72,      1.9,    150.0,      2.9,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071524,   1000.3,   1003.7,     29.7,     25.2,       77,      1.9,    150.0,      3.6,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071601,   1000.1,   1003.5,     29.4,     25.0,       77,      1.6,    170.0,      2.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071602,   1000.0,   1003.4,     29.4,     24.7,       76,      0.6,    220.0,      3.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025071603,   1000.0,   1003.4,     29.2,     24.3,       75,      1.2,    190.0,      2.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
