﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025121319,   1018.1,   1021.7,     17.6,     15.1,       85,      1.2,    340.0,      4.8,    330.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121320,   1018.9,   1022.5,     17.4,     14.7,       84,      0.9,    240.0,      4.4,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121321,   1019.3,   1022.9,     17.4,     14.7,       84,      1.6,    210.0,      2.9,    230.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121322,   1019.4,   1023.0,     16.8,     14.6,       87,      2.0,    170.0,      3.9,    160.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121323,   1019.3,   1022.9,     16.7,     14.5,       87,      1.1,    220.0,      3.5,    220.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121324,   1019.3,   1023.0,     16.1,     15.1,       94,      1.8,    230.0,      2.5,    250.0,     -9.8,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121401,   1019.4,   1023.1,     16.1,     15.0,       93,      0.4,    200.0,      2.7,    230.0,      0.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121402,   1019.0,   1022.6,     16.6,     11.8,       73,      2.2,     60.0,      8.6,     50.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121403,   1019.6,   1023.2,     16.7,     11.0,       69,      3.1,     60.0,      6.7,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121404,   1019.7,   1023.4,     16.6,     10.5,       67,      2.5,     70.0,      7.1,     50.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121405,   1020.3,   1024.0,     16.2,      9.4,       64,      1.9,     50.0,      8.4,     40.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121406,   1021.3,   1025.0,     15.9,      9.1,       64,      2.1,     40.0,      7.5,     60.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121407,   1021.4,   1025.1,     15.7,      8.7,       63,      2.2,     60.0,      5.8,     70.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121408,   1022.5,   1026.2,     15.0,      7.6,       61,      2.9,     70.0,     10.3,     50.0,      0.0,      0.0,      0.0,     0.18,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121409,   1022.7,   1026.4,     15.6,      6.6,       55,      2.5,     90.0,      9.3,    110.0,      0.0,      0.0,      0.9,     1.10,     None,     1.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121410,   1022.8,   1026.5,     16.4,      6.5,       52,      3.3,     70.0,     10.5,     50.0,      0.0,      0.0,      0.8,     1.75,     None,     2.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121411,   1022.8,   1026.5,     15.9,      5.8,       51,      3.0,    100.0,     12.1,     70.0,      0.0,      0.0,      0.4,     1.64,     None,     3.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121412,   1022.0,   1025.7,     15.9,      6.4,       53,      1.9,     80.0,      9.7,     70.0,      0.0,      0.0,      0.1,     1.05,     None,     2.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121413,   1021.1,   1024.8,     15.3,      6.6,       56,      3.2,     80.0,      9.9,    100.0,      0.0,      0.0,      0.0,     1.02,     None,     2.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121414,   1021.1,   1024.8,     15.0,      7.6,       61,      3.4,    100.0,     11.7,     70.0,      0.0,      0.0,      0.0,     0.77,     None,     1.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121415,   1020.8,   1024.5,     15.5,      6.3,       54,      2.3,    100.0,     10.5,     70.0,      0.0,      0.0,      0.2,     0.75,     None,     1.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121416,   1021.1,   1024.8,     14.8,      5.6,       54,      3.1,    100.0,      9.5,    100.0,      0.0,      0.0,      0.3,     0.79,     None,     0.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121417,   1021.1,   1024.8,     14.6,      6.2,       57,      2.8,     90.0,      9.4,    100.0,      0.0,      0.0,      0.0,     0.14,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121418,   1021.7,   1025.4,     14.6,      6.9,       60,      2.7,    100.0,      8.2,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121419,   1021.6,   1025.3,     14.7,      6.8,       59,      2.6,    130.0,      6.9,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121420,   1021.9,   1025.6,     14.5,      7.3,       62,      2.2,    140.0,      5.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121421,   1022.0,   1025.7,     14.5,      7.8,       64,      2.7,    140.0,      6.7,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121422,   1021.7,   1025.4,     14.5,      7.6,       63,      3.2,    140.0,      7.2,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121423,   1021.2,   1024.9,     14.6,      8.1,       65,      2.8,    140.0,      6.2,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121424,   1020.8,   1024.5,     15.1,      7.7,       61,      3.3,    110.0,      7.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121501,   1020.7,   1024.4,     14.9,      7.5,       61,      2.8,    120.0,      8.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121502,   1020.2,   1023.9,     15.0,      7.8,       62,      2.4,    110.0,      8.4,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121503,   1019.7,   1023.4,     15.0,      7.8,       62,      3.0,    100.0,      7.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121504,   1019.4,   1023.1,     15.0,      8.0,       63,      2.6,    100.0,      8.2,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121505,   1019.7,   1023.4,     15.4,      8.2,       62,      3.4,    120.0,      6.8,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121506,   1019.6,   1023.3,     15.3,      8.5,       64,      2.5,    110.0,      6.6,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121507,   1020.1,   1023.8,     15.6,      8.4,       62,      2.6,    110.0,      7.3,    120.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121508,   1020.5,   1024.2,     16.5,      9.5,       63,      3.1,    130.0,      8.0,    130.0,      0.0,      0.0,      0.0,     0.24,     None,     0.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121509,   1020.8,   1024.4,     18.1,      9.7,       58,      3.7,    110.0,      9.8,    100.0,      0.0,      0.0,      0.5,     0.95,     None,     1.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121510,   1020.4,   1024.0,     19.2,     10.2,       56,      4.0,    100.0,     11.6,     90.0,      0.0,      0.0,      1.0,     2.03,     None,     2.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121511,   1019.2,   1022.8,     20.0,     10.7,       55,      3.2,    100.0,     11.7,    100.0,      0.0,      0.0,      1.0,     2.41,     None,     4.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121512,   1018.1,   1021.7,     20.7,     11.1,       54,      3.4,    100.0,     10.4,     80.0,      0.0,      0.0,      1.0,     2.44,     None,     5.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121513,   1017.1,   1020.7,     21.7,     10.9,       50,      3.4,    140.0,      9.2,     80.0,      0.0,      0.0,      1.0,     2.44,     None,     5.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121514,   1016.9,   1020.5,     21.2,      9.8,       48,      4.9,    130.0,     11.5,    150.0,      0.0,      0.0,      0.8,     1.69,     None,     3.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121515,   1016.8,   1020.4,     21.3,     10.8,       51,      3.8,    130.0,     10.1,    120.0,      0.0,      0.0,      1.0,     1.63,     None,     2.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121516,   1016.6,   1020.2,     20.4,     11.4,       56,      4.5,    100.0,     10.0,    150.0,      0.0,      0.0,      0.4,     0.48,     None,     0.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121517,   1016.9,   1020.5,     19.7,     11.7,       60,      3.2,    110.0,      8.7,     90.0,      0.0,      0.0,      0.4,     0.19,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121518,   1017.2,   1020.8,     19.4,     11.7,       61,      2.5,    100.0,      8.4,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121519,   1017.7,   1021.3,     19.1,     11.9,       63,      2.3,    110.0,      7.0,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121520,   1017.9,   1021.5,     18.9,     12.0,       64,      1.6,    100.0,      6.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121521,   1018.0,   1021.6,     18.8,     12.3,       66,      2.1,    100.0,      4.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121522,   1017.5,   1021.1,     18.6,     12.4,       67,      2.4,    100.0,      5.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121523,   1017.1,   1020.7,     18.4,     12.8,       70,      2.3,    100.0,      5.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121524,   1016.8,   1020.4,     18.2,     12.9,       71,      1.8,    100.0,      4.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121601,   1016.8,   1020.4,     17.0,     12.8,       76,      0.8,    100.0,      4.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121602,   1016.4,   1020.0,     16.4,     13.1,       81,      0.3,    160.0,      2.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121603,   1016.2,   1019.8,     15.9,     12.8,       82,      1.1,    180.0,      2.0,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121604,   1015.9,   1019.6,     15.4,     12.4,       82,      1.3,    160.0,      3.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121605,   1016.1,   1019.8,     15.1,     11.3,       78,      0.6,    150.0,      3.3,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121606,   1016.6,   1020.3,     14.9,     11.7,       81,      0.6,    200.0,      3.0,    180.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025121607,   1017.0,   1020.7,     15.3,     11.9,       80,      0.9,    220.0,      2.1,    170.0,      0.0,      0.0,      0.2,     0.03,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
