﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025052911,   1007.1,   1010.6,     23.0,     22.2,       95,      1.9,    140.0,      4.8,     90.0,      5.5,      0.9,      0.0,     0.21,     None,     0.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052912,   1007.6,   1011.1,     22.2,     21.2,       94,      3.3,    100.0,      8.2,     90.0,      7.0,      1.0,      0.0,     0.28,     None,     0.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052913,   1008.0,   1011.5,     22.2,     21.2,       94,      2.2,    140.0,      7.2,     90.0,      4.5,      1.0,      0.0,     0.30,     None,     1.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052914,   1008.1,   1011.6,     21.8,     21.0,       95,      1.9,    130.0,      6.3,    150.0,      6.0,      1.0,      0.0,     0.33,     None,     1.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052915,   1008.1,   1011.6,     21.8,     20.8,       94,      2.7,    130.0,      6.2,     90.0,      4.5,      1.0,      0.0,     0.28,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052916,   1008.0,   1011.5,     21.7,     20.5,       93,      2.7,    110.0,      6.9,     90.0,      1.5,      0.9,      0.0,     0.30,     None,     0.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052917,   1007.9,   1011.5,     21.4,     19.7,       90,      2.7,    130.0,      8.3,    100.0,      0.5,      0.0,      0.0,     0.20,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052918,   1008.2,   1011.8,     21.3,     20.0,       92,      1.7,    120.0,      5.8,    110.0,     -9.8,      0.1,      0.0,     0.09,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052919,   1008.4,   1012.0,     21.4,     19.9,       91,      1.7,    150.0,      4.7,    160.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052920,   1008.6,   1012.2,     21.4,     19.7,       90,      2.1,    160.0,      4.7,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052921,   1009.1,   1012.7,     21.5,     20.1,       92,      1.3,    150.0,      3.3,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052922,   1009.0,   1012.6,     21.2,     19.9,       92,      1.0,    120.0,      2.6,    120.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052923,   1008.8,   1012.4,     21.3,     20.0,       92,      0.8,    180.0,      2.5,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052924,   1008.6,   1012.2,     21.3,     20.1,       93,      0.4,    170.0,      3.4,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053001,   1008.3,   1011.9,     21.3,     20.3,       94,      1.1,    150.0,      2.4,    170.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053002,   1008.1,   1011.7,     21.1,     19.9,       93,      1.7,    160.0,      3.5,    180.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053003,   1008.2,   1011.8,     20.7,     20.0,       96,      1.0,    150.0,      4.6,    180.0,      0.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053004,   1008.1,   1011.7,     20.9,     20.2,       96,      1.4,    150.0,      2.9,    170.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053005,   1008.5,   1012.1,     21.0,     20.0,       94,      1.0,    180.0,      3.3,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053006,   1009.1,   1012.7,     21.0,     20.0,       94,      1.4,    120.0,      3.5,     60.0,      0.0,      0.0,      0.0,     0.04,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053007,   1010.0,   1013.6,     21.9,     19.8,       88,      1.3,    130.0,      3.7,    130.0,      0.0,      0.0,      0.0,     0.24,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053008,   1010.4,   1013.9,     22.8,     20.0,       84,      1.3,    130.0,      4.1,    120.0,      0.0,      0.0,      0.1,     0.70,     None,     1.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053009,   1010.4,   1013.9,     23.9,     19.4,       76,      1.5,    140.0,      4.7,    100.0,      0.0,      0.0,      0.0,     0.99,     None,     2.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053010,   1009.9,   1013.4,     25.3,     18.5,       66,      2.5,    130.0,      6.9,     80.0,      0.5,      0.0,      0.5,     2.09,     None,     5.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053011,   1009.8,   1013.3,     26.2,     17.6,       59,      3.2,    120.0,      8.2,     80.0,      0.0,      0.0,      0.9,     3.21,     None,     8.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053012,   1009.6,   1013.1,     26.7,     18.1,       59,      3.1,     80.0,      9.7,    100.0,      0.0,      0.0,      1.0,     3.66,     None,    10.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053013,   1009.0,   1012.5,     26.5,     17.9,       59,      4.1,     60.0,     10.8,     60.0,      0.0,      0.0,      1.0,     3.31,     None,     9.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053014,   1008.5,   1012.0,     26.8,     18.1,       59,      4.7,     60.0,     12.1,     60.0,      0.0,      0.0,      1.0,     3.51,     None,     8.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053015,   1008.0,   1011.5,     26.7,     17.8,       58,      3.8,     60.0,     11.8,     70.0,      0.0,      0.0,      1.0,     2.85,     None,     6.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053016,   1007.5,   1011.0,     25.4,     17.4,       61,      4.1,     90.0,     11.9,     80.0,      0.0,      0.0,      1.0,     2.23,     None,     3.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053017,   1007.1,   1010.6,     24.8,     17.0,       62,      4.5,    100.0,     12.8,     90.0,      0.0,      0.0,      1.0,     1.40,     None,     1.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053018,   1007.3,   1010.8,     24.6,     17.6,       65,      3.9,    100.0,     11.2,     80.0,      0.0,      0.0,      1.0,     0.60,     None,     0.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053019,   1007.8,   1011.3,     24.0,     16.5,       63,      5.0,    100.0,     12.3,    100.0,      0.0,      0.0,      0.1,     0.06,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053020,   1008.2,   1011.7,     23.5,     17.0,       67,      3.4,    100.0,     10.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053021,   1008.3,   1011.8,     23.2,     17.2,       69,      3.0,     90.0,      9.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053022,   1008.6,   1012.1,     23.4,     17.4,       69,      4.0,    100.0,      9.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053023,   1008.3,   1011.8,     23.4,     17.4,       69,      3.3,    100.0,      8.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053024,   1007.6,   1011.1,     23.5,     17.5,       69,      3.3,    100.0,      8.2,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053101,   1007.5,   1011.0,     23.6,     17.4,       68,      2.8,    100.0,      8.0,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053102,   1007.5,   1011.0,     24.0,     17.3,       66,      2.7,    100.0,      6.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053103,   1007.3,   1010.8,     24.0,     17.3,       66,      2.4,    100.0,      6.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053104,   1007.3,   1010.8,     24.2,     17.2,       65,      2.3,    100.0,      5.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053105,   1007.1,   1010.6,     24.1,     17.6,       67,      1.8,    100.0,      5.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053106,   1007.3,   1010.8,     24.3,     17.8,       67,      2.2,    100.0,      4.6,     90.0,      0.0,      0.0,      0.0,     0.07,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053107,   1007.4,   1010.9,     24.9,     18.1,       66,      2.1,    100.0,      4.8,    100.0,      0.0,      0.0,      0.0,     0.33,     None,     0.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053108,   1007.3,   1010.8,     25.8,     19.0,       66,      1.6,    120.0,      4.4,    110.0,      0.0,      0.0,      0.0,     0.73,     None,     1.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053109,   1007.1,   1010.6,     27.4,     19.5,       62,      1.9,    140.0,      5.1,    130.0,      0.0,      0.0,      0.5,     1.72,     None,     3.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053110,   1006.8,   1010.3,     28.5,     19.7,       59,      2.3,    120.0,      5.4,    150.0,      0.0,      0.0,      0.6,     2.46,     None,     6.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053111,   1005.7,   1009.1,     30.1,     20.7,       57,      1.6,    120.0,      5.7,    120.0,      0.0,      0.0,      1.0,     3.44,     None,     9.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053112,   1004.8,   1008.2,     31.2,     20.2,       52,      1.0,    120.0,      5.8,    100.0,      0.0,      0.0,      1.0,     3.64,     None,    11.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053113,   1004.3,   1007.7,     32.3,     20.9,       51,      1.9,    160.0,      4.8,    130.0,      0.0,      0.0,      1.0,     3.63,     None,    10.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053114,   1003.7,   1007.1,     32.8,     21.0,       50,      3.2,    160.0,      6.2,    180.0,      0.0,      0.0,      0.5,     2.33,     None,     6.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053115,   1003.2,   1006.6,     31.1,     21.3,       56,      2.1,    140.0,      7.7,    200.0,      0.0,      0.0,      0.8,     2.63,     None,     5.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053116,   1002.8,   1006.2,     30.4,     21.2,       58,      2.9,    170.0,      7.3,    180.0,      0.0,      0.0,      0.5,     1.78,     None,     3.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053117,   1002.3,   1005.7,     30.1,     21.0,       58,      2.7,    130.0,      7.4,    140.0,      0.0,      0.0,      0.8,     1.33,     None,     1.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053118,   1002.2,   1005.6,     29.5,     20.9,       60,      3.4,    150.0,      6.0,    120.0,      0.0,      0.0,      0.1,     0.28,     None,     0.33,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053119,   1002.9,   1006.3,     28.8,     20.6,       61,      2.3,    140.0,      4.6,    140.0,      0.0,      0.0,      0.1,     0.07,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053120,   1003.6,   1007.1,     28.2,     20.3,       62,      2.3,    140.0,      4.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053121,   1003.8,   1007.3,     27.6,     20.2,       64,      2.4,    140.0,      4.7,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053122,   1004.0,   1007.5,     27.1,     20.7,       68,      1.3,    140.0,      4.4,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025053123,   1003.6,   1007.1,     26.9,     20.8,       69,      1.7,    150.0,      4.0,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
