﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025011316,   1019.3,   1022.9,     18.2,      7.0,       48,      3.1,    140.0,     11.5,    130.0,      0.0,      0.0,      1.0,     1.22,     None,     1.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011317,   1019.7,   1023.3,     17.3,      7.4,       52,      4.0,    110.0,      9.8,    120.0,      0.0,      0.0,      1.0,     0.48,     None,     0.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011318,   1020.0,   1023.7,     16.6,      7.5,       55,      4.8,    100.0,     10.1,     90.0,      0.0,      0.0,      0.2,     0.03,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011319,   1020.4,   1024.1,     16.1,      8.1,       59,      3.2,    100.0,      9.4,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011320,   1020.6,   1024.3,     16.0,      8.0,       59,      3.9,    100.0,      9.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011321,   1020.5,   1024.2,     16.0,      7.5,       57,      3.5,    100.0,      8.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011322,   1020.2,   1023.9,     16.0,      7.5,       57,      3.8,    100.0,      8.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011323,   1020.0,   1023.7,     15.9,      6.9,       55,      3.0,    100.0,      9.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011324,   1019.6,   1023.3,     16.0,      7.0,       55,      2.4,    100.0,      7.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011401,   1019.4,   1023.1,     16.0,      7.3,       56,      1.8,     90.0,      6.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011402,   1019.3,   1023.0,     16.1,      7.9,       58,      1.9,    100.0,      7.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011403,   1019.0,   1022.7,     16.2,      8.4,       60,      1.8,    100.0,      6.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011404,   1018.8,   1022.5,     16.1,      8.4,       60,      1.9,     90.0,      5.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011405,   1019.0,   1022.7,     16.2,      8.4,       60,      2.3,     90.0,      4.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011406,   1019.2,   1022.9,     15.9,      8.6,       62,      1.6,    100.0,      4.5,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011407,   1019.5,   1023.2,     15.3,      9.0,       66,      1.3,    130.0,      4.4,     80.0,      0.0,      0.0,      0.1,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011408,   1020.1,   1023.8,     16.3,      9.0,       62,      0.6,    200.0,      1.5,    190.0,      0.0,      0.0,      0.9,     0.38,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011409,   1020.5,   1024.1,     18.7,      8.7,       52,      0.7,    140.0,      1.8,    350.0,      0.0,      0.0,      1.0,     1.03,     None,     1.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011410,   1020.2,   1023.8,     20.9,      9.5,       48,      0.5,    120.0,      2.3,    160.0,      0.0,      0.0,      1.0,     1.71,     None,     3.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011411,   1019.4,   1023.0,     22.6,     10.8,       47,      0.5,    340.0,      4.2,    120.0,      0.0,      0.0,      1.0,     2.23,     None,     5.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011412,   1018.2,   1021.8,     24.0,      9.6,       40,      1.4,    360.0,      2.7,    360.0,      0.0,      0.0,      1.0,     2.51,     None,     6.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011413,   1017.2,   1020.8,     24.1,     10.1,       41,      3.0,    340.0,      6.4,    330.0,      0.0,      0.0,      1.0,     2.53,     None,     6.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011414,   1016.5,   1020.1,     23.5,     11.6,       47,      3.8,    330.0,      7.0,    340.0,      0.0,      0.0,      1.0,     2.27,     None,     5.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011415,   1016.4,   1020.0,     23.0,      9.8,       43,      2.4,    320.0,      6.0,    340.0,      0.0,      0.0,      1.0,     1.77,     None,     3.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011416,   1016.7,   1020.3,     22.1,     10.0,       46,      2.3,    350.0,      4.8,    330.0,      0.0,      0.0,      1.0,     1.06,     None,     1.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011417,   1017.5,   1021.1,     20.4,      9.1,       48,      2.5,    340.0,      4.7,    320.0,      0.0,      0.0,      0.9,     0.38,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011418,   1018.3,   1021.9,     19.2,     11.0,       59,      0.5,    350.0,      3.4,    340.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011419,   1018.8,   1022.4,     18.6,     10.5,       59,      0.6,    340.0,      2.5,    350.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011420,   1018.9,   1022.5,     18.2,     10.3,       60,      0.8,    320.0,      2.5,     10.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011421,   1019.3,   1022.9,     18.2,     12.2,       68,      1.0,    180.0,      2.2,    240.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011422,   1019.4,   1023.0,     18.1,     12.3,       69,      1.3,    180.0,      1.9,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011423,   1019.4,   1023.0,     17.8,     12.3,       70,      1.0,    190.0,      3.2,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011424,   1019.7,   1023.3,     17.9,     12.6,       71,      1.6,    260.0,      3.7,    260.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011501,   1018.9,   1022.5,     17.4,     13.7,       79,      0.8,    240.0,      3.5,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011502,   1019.8,   1023.4,     17.2,     14.5,       84,      0.6,    200.0,      3.1,    240.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011503,   1020.1,   1023.8,     16.6,     14.3,       86,      1.8,    250.0,      4.5,    260.0,     -9.8,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011504,   1019.9,   1023.6,     15.4,     13.8,       90,      1.2,    230.0,      3.8,    240.0,      0.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011505,   1020.7,   1024.4,     15.3,     14.0,       92,      0.8,     10.0,      3.2,    340.0,     -9.8,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011506,   1021.0,   1024.7,     15.4,     13.4,       88,      2.0,     90.0,      4.1,     60.0,      1.0,      0.9,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011507,   1021.5,   1025.2,     15.4,     13.8,       90,      1.2,    140.0,      3.9,    140.0,     -9.8,      0.8,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011508,   1022.8,   1026.5,     15.4,     13.4,       88,      2.6,    120.0,      6.0,    150.0,      0.5,      0.4,      0.0,     0.02,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011509,   1023.8,   1027.5,     15.6,     12.5,       82,      2.3,    100.0,      7.6,    100.0,     -9.8,      0.1,      0.0,     0.06,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011510,   1024.3,   1028.0,     15.1,     10.9,       76,      1.8,     80.0,      9.1,    100.0,     -9.8,      0.3,      0.0,     0.14,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011511,   1024.6,   1028.3,     15.0,     10.2,       73,      1.6,    110.0,      9.2,    100.0,     -9.8,      0.1,      0.0,     0.15,     None,     0.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011512,   1023.9,   1027.6,     15.2,     10.2,       72,      1.4,     70.0,      7.9,     80.0,      0.0,      0.0,      0.0,     0.14,     None,     0.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011513,   1022.5,   1026.2,     14.8,      9.4,       70,      2.6,    100.0,      8.2,     30.0,     -9.8,      0.1,      0.0,     0.18,     None,     0.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011514,   1023.0,   1026.7,     14.8,      9.4,       70,      2.5,     60.0,      9.6,     50.0,     -9.8,      0.1,      0.0,     0.12,     None,     0.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011515,   1022.7,   1026.4,     14.5,      8.7,       68,      3.0,     40.0,      9.6,     70.0,      0.0,      0.0,      0.0,     0.08,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011516,   1023.6,   1027.3,     14.2,      8.4,       68,      1.1,     60.0,      7.6,     60.0,      0.0,      0.0,      0.0,     0.05,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011517,   1024.5,   1028.2,     14.1,      8.3,       68,      2.2,     50.0,      7.5,     50.0,      0.0,      0.0,      0.0,     0.02,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011518,   1024.7,   1028.4,     14.2,      7.0,       62,      3.4,    100.0,     11.3,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011519,   1025.4,   1029.1,     13.7,      7.0,       64,      2.3,     70.0,      9.8,     70.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011520,   1025.8,   1029.5,     13.6,      6.7,       63,      2.2,     90.0,      9.2,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011521,   1026.0,   1029.7,     13.5,      6.1,       61,      2.4,     90.0,      8.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011522,   1026.1,   1029.8,     13.0,      5.7,       61,      3.2,    100.0,      9.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011523,   1026.0,   1029.7,     12.9,      5.3,       60,      3.1,    100.0,     10.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011524,   1025.8,   1029.5,     12.9,      5.3,       60,      3.0,    110.0,      8.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011601,   1025.6,   1029.3,     12.9,      5.6,       61,      2.4,    120.0,      6.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011602,   1024.8,   1028.5,     13.0,      5.7,       61,      2.3,    110.0,      6.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011603,   1024.1,   1027.8,     13.0,      5.2,       59,      2.6,    100.0,      8.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025011604,   1023.9,   1027.6,     12.8,      4.8,       58,      2.4,    100.0,      8.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
